PlayerID,Name,nationality,position,age,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,matches,League,Season
056345a0,Aitor Arias,es ESP,GK,26,2,2,240,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
8fd806bf,Gonzalo Miranda,uy URU,DF,26,2,2,240,2.7,1,0,1,1,0,0,1,0,0.37,0.00,0.37,0.37,0.37,Matches,Copa del Rey,2024-2025
34d2248a,Aschalew Sanmarti,es ESP,MF,22,2,2,240,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
b052aa2f,Kamal,es ESP,MF,32,2,2,234,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
8b7faf04,Miguel Bianconi,br BRA,FW,32,2,2,216,2.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
82c5c2bc,Alusine Koroma,sl SLE,MF,24,2,2,187,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
08bd8ab9,Pitu,es ESP,MF,23,2,2,165,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
1da79504,Eugenio Isnaldo,ar ARG,MF,30,2,1,172,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
e8000733,Ignacio Pastor,es ESP,DF,21,2,1,162,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
7677d392,Goyo,es ESP,DF,24,1,1,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
35207196,Alejandro Salto,es ESP,DF,27,1,1,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
a83ec37e,Manu Viana,es ESP,DF,29,1,1,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
e2910435,Kevin Toner,ie IRL,DF,28,2,1,78,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
c4d3fa6c,Fran Franco,es ESP,MF,21,1,1,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
87c50d40,Ayo,es ESP,FW,35,2,0,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
a0ee6c06,Jaime Escobar,es ESP,DF,21,2,0,30,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,Copa del Rey,2024-2025
